sync,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
156,35,1,5,1412,-293,-731,4820,-6397,-6
160,37,0,5,1399,-302,-723,4830,-6380,-6
164,37,0,5,1399,-302,-723,4862,-6360,-6
168,37,0,4,1387,-311,-716,4857,-6310,-6
172,37,0,4,1387,-311,-716,4852,-6247,-6
176,37,0,4,1373,-320,-708,4852,-6247,-6
180,34,1,4,1373,-320,-708,4917,-6252,-6
184,34,1,4,1361,-328,-701,4902,-6237,-6
188,33,2,3,1361,-328,-701,4922,-6192,-6
192,33,2,3,1348,-335,-693,4937,-6167,-6
196,33,2,3,1348,-335,-693,4937,-6167,-6
200,36,3,3,1335,-341,-683,4962,-6162,-6
204,36,3,3,1335,-341,-683,4977,-6105,-6
208,38,4,3,1321,-346,-673,4977,-6050,-5
212,38,4,3,1321,-346,-673,4982,-6005,-5
216,38,4,3,1307,-350,-663,4982,-6005,-5
220,38,4,3,1307,-350,-663,4982,-6005,-5
224,38,4,3,1292,-353,-650,4997,-5977,-5
228,37,4,4,1292,-353,-650,5027,-5957,-5
232,37,4,4,1276,-357,-637,5027,-5957,-5
236,36,4,4,1276,-357,-637,5022,-5887,-5
240,36,4,4,1260,-360,-622,5022,-5887,-5
244,36,4,4,1260,-360,-622,5042,-5877,-5
248,37,4,4,1243,-364,-607,5032,-5830,-6
1,37,4,4,1243,-364,-607,5067,-5830,-5
5,38,4,5,1226,-369,-592,5067,-5830,-5
9,38,4,5,1226,-369,-592,5072,-5815,-5
13,38,4,5,1208,-373,-576,5107,-5825,-5
17,38,4,6,1208,-373,-576,5062,-5722,-5
21,38,4,6,1190,-377,-560,5087,-5727,-5
25,39,4,6,1190,-377,-560,5137,-5687,-5
29,39,4,6,1172,-382,-544,5137,-5687,-5
33,39,4,6,1172,-382,-544,5127,-5697,-5
37,40,4,6,1154,-388,-528,5175,-5627,-5
41,40,4,6,1154,-388,-528,5175,-5702,-5
45,40,3,7,1135,-395,-512,5175,-5617,-5
49,40,3,7,1135,-395,-512,5175,-5617,-5
53,40,3,7,1116,-402,-496,5170,-5617,-5
57,26,8,7,1116,-402,-496,5180,-5575,-5
61,26,8,7,1096,-410,-481,5185,-5687,-5
65,37,3,8,1096,-410,-481,5165,-5530,-5
69,37,3,8,1077,-419,-467,5165,-5530,-5
73,50,-4,2,1077,-419,-467,5165,-5530,-5
77,50,-4,2,1057,-427,-453,5200,-5515,-5
81,50,-4,2,1057,-427,-453,5225,-5505,-5
85,45,2,9,1036,-435,-440,5220,-5485,-5
89,45,2,9,1036,-435,-440,5240,-5495,-5
93,55,-4,4,1015,-443,-427,5240,-5495,-5
97,55,-4,4,1015,-443,-427,5270,-5457,-5
101,55,-4,4,993,-451,-414,5275,-5452,-5
105,40,3,6,993,-451,-414,5275,-5452,-5
109,40,3,6,971,-459,-401,5310,-5345,-5
113,39,4,8,971,-459,-401,5310,-5345,-5
117,39,4,8,948,-467,-387,5290,-5300,-6
121,39,4,8,948,-467,-387,5305,-5320,-5
125,37,4,7,925,-475,-373,5330,-5290,-6
129,37,4,7,925,-475,-373,5330,-5290,-6
133,36,5,8,903,-484,-358,5315,-5265,-6
137,36,5,8,903,-484,-358,5345,-5265,-6
141,36,5,8,881,-492,-342,5345,-5250,-6
145,35,5,7,881,-492,-342,5315,-5207,-6
149,35,5,7,859,-500,-326,5365,-5235,-6
153,34,4,7,859,-500,-326,5365,-5235,-6
157,34,4,7,837,-508,-309,5340,-5225,-6
161,33,4,7,837,-508,-309,5305,-5225,-6
165,33,4,7,815,-516,-293,5320,-5202,-6
169,33,4,7,815,-516,-293,5360,-5177,-6
173,34,4,7,794,-525,-276,5360,-5177,-6
177,34,4,7,794,-525,-276,5335,-5167,-6
181,35,4,7,773,-533,-259,5360,-5172,-6
185,35,4,7,773,-533,-259,5365,-5107,-6
189,35,4,7,753,-540,-243,5385,-5107,-6
193,34,4,7,753,-540,-243,5385,-5107,-6
197,34,4,7,732,-548,-226,5385,-5107,-6
201,33,2,7,732,-548,-226,5345,-5137,-6
205,33,2,7,712,-556,-211,5375,-5117,-6
209,33,2,7,712,-556,-211,5405,-5045,-6
213,33,2,6,691,-564,-196,5415,-5075,-6
217,33,2,6,691,-564,-196,5415,-5075,-6
221,33,1,6,671,-571,-182,5410,-5085,-6
225,33,1,6,671,-571,-182,5405,-5070,-7
229,33,1,6,651,-578,-169,5405,-5070,-7
233,32,1,6,651,-578,-169,5425,-5092,-7
238,32,1,6,631,-584,-157,5425,-5092,-7
242,31,1,5,631,-584,-157,5460,-5127,-7
246,31,1,5,611,-590,-146,5410,-5070,-7
1,31,1,5,611,-590,-146,5445,-5085,-7
5,31,1,5,591,-594,-136,5445,-5085,-7
9,31,1,5,591,-594,-136,5435,-5045,-7
13,31,1,4,571,-599,-126,5430,-5097,-7
17,31,1,4,571,-599,-126,5370,-5045,-7
21,31,1,4,551,-602,-117,5415,-5060,-7
25,31,1,4,551,-602,-117,5405,-5055,-7
29,31,1,4,532,-606,-108,5405,-5055,-7
33,31,1,4,532,-606,-108,5420,-5045,-7
37,31,1,4,513,-608,-99,5445,-5030,-7
41,31,1,3,513,-608,-99,5440,-4995,-7
45,31,1,3,495,-609,-90,5425,-5015,-8
49,31,1,3,495,-609,-90,5425,-5015,-8
53,31,1,4,476,-611,-81,5410,-5040,-8
57,31,1,4,476,-611,-81,5425,-5025,-8
61,32,0,3,457,-612,-73,5440,-5055,-8
65,32,0,3,457,-612,-73,5455,-5025,-8
69,32,0,3,438,-613,-66,5455,-5025,-8
73,34,0,3,438,-613,-66,5455,-5025,-8
77,34,0,3,418,-613,-59,5455,-5045,-8
81,35,0,3,418,-613,-59,5460,-5025,-8
85,35,0,3,399,-613,-53,5445,-4995,-8
89,35,0,3,399,-613,-53,5482,-4985,-8
93,35,-1,2,380,-612,-47,5482,-4985,-8
97,35,-1,2,380,-612,-47,5445,-5015,-8
101,36,-1,2,361,-611,-43,5497,-5025,-8
105,36,-1,2,361,-611,-43,5497,-5025,-8
109,36,-2,2,342,-609,-39,5440,-5025,-8
113,36,-2,2,342,-609,-39,5440,-5025,-8
117,36,-2,2,323,-607,-36,5487,-5010,-9
121,35,-2,2,323,-607,-36,5435,-5010,-9
125,35,-2,2,306,-604,-35,5487,-4965,-9
129,35,-2,2,306,-604,-35,5487,-4965,-9
133,35,-2,2,288,-601,-34,5482,-5010,-9
137,35,-2,2,288,-601,-34,5502,-5050,-9
141,36,-2,2,273,-597,-35,5502,-5020,-9
145,36,-2,2,273,-597,-35,5470,-5025,-9
149,36,-2,1,259,-594,-35,5470,-5045,-9
153,36,-2,1,259,-594,-35,5470,-5045,-9
157,36,-2,1,246,-590,-36,5445,-5015,-9
161,34,-3,2,246,-590,-36,5517,-5000,-9
165,34,-3,2,235,-586,-38,5475,-4990,-9
169,34,-2,1,235,-586,-38,5487,-4995,-9
173,34,-2,1,225,-582,-39,5487,-4995,-9
177,34,-2,1,225,-582,-39,5487,-4995,-9
181,34,-2,0,216,-578,-41,5460,-4990,-9
185,34,-2,0,216,-578,-41,5450,-4960,-10
189,33,-2,1,208,-573,-43,5460,-5005,-10
193,33,-2,1,208,-573,-43,5440,-4975,-10
197,33,-2,1,201,-568,-44,5440,-4975,-10
201,32,-1,0,201,-568,-44,5465,-5015,-10
205,32,-1,0,195,-562,-46,5502,-4952,-10
209,32,-1,0,195,-562,-46,5475,-4990,-10
213,32,-1,0,190,-556,-48,5502,-4985,-10
217,33,-2,0,190,-556,-48,5502,-4985,-10
221,33,-2,0,184,-549,-49,5470,-4965,-10
225,33,-2,0,184,-549,-49,5455,-4965,-10
229,34,-3,0,178,-541,-50,5512,-4990,-10
233,34,-3,0,178,-541,-50,5455,-5000,-10
237,35,-5,-1,172,-533,-52,5455,-5000,-10
241,35,-5,-1,172,-533,-52,5445,-4995,-10
245,35,-5,-1,165,-525,-55,5475,-4990,-10
0,33,-5,-1,165,-525,-55,5415,-4990,-10
4,33,-5,-1,160,-516,-59,5415,-4990,-10
8,31,-4,-2,160,-516,-59,5470,-4990,-10
12,31,-4,-2,156,-507,-64,5497,-4942,-10
16,31,-4,-2,156,-507,-64,5517,-4927,-10
20,33,-6,-3,154,-496,-70,5517,-4965,-10
24,33,-6,-3,154,-496,-70,5517,-4937,-10
28,32,-6,-3,152,-484,-77,5517,-4937,-10
32,32,-6,-3,152,-484,-77,5487,-4942,-11
36,32,-6,-3,151,-472,-85,5435,-4942,-11
40,34,-8,-1,151,-472,-85,5415,-4937,-11
44,34,-8,-1,151,-459,-93,5405,-4912,-11
48,33,-6,-4,151,-459,-93,5460,-4942,-11
52,33,-6,-4,153,-445,-101,5460,-4942,-11
56,33,-6,-4,153,-445,-101,5482,-4927,-11
60,33,-6,-6,156,-429,-110,5517,-4947,-11
64,33,-6,-6,156,-429,-110,5512,-4917,-11
68,32,-5,-6,159,-413,-118,5512,-4937,-11
72,32,-5,-6,159,-413,-118,5512,-4937,-11
76,31,-5,-6,163,-394,-127,5557,-4917,-11
80,31,-5,-6,163,-394,-127,5507,-4892,-11
84,31,-5,-6,166,-375,-136,5517,-4912,-11
88,31,-4,-7,166,-375,-136,5522,-4907,-11
92,31,-4,-7,170,-354,-145,5522,-4907,-11
96,31,-4,-8,170,-354,-145,5475,-4887,-11
100,31,-4,-8,174,-333,-153,5487,-4887,-11
104,31,-4,-8,174,-333,-153,5517,-4882,-11
108,31,-3,-7,177,-311,-161,5517,-4877,-11
112,31,-3,-7,177,-311,-161,5517,-4877,-11
116,31,-2,-7,180,-288,-168,5537,-4847,-11
120,31,-2,-7,180,-288,-168,5507,-4862,-11
124,31,-2,-7,183,-265,-174,5507,-4942,-11
128,32,-3,-8,183,-265,-174,5507,-4942,-11
132,32,-3,-8,186,-241,-179,5557,-4837,-11
136,32,-4,-8,186,-241,-179,5512,-4820,-11
140,32,-4,-8,188,-217,-184,5497,-4770,-11
144,32,-4,-8,188,-217,-184,5502,-4892,-11
148,32,-3,-7,190,-192,-190,5512,-4825,-11
152,32,-3,-7,190,-192,-190,5512,-4825,-11
156,32,-3,-7,192,-168,-194,5502,-4800,-11
160,32,-3,-7,192,-168,-194,5552,-4820,-11
164,32,-3,-8,194,-143,-199,5562,-4795,-11
168,32,-3,-8,194,-143,-199,5567,-4815,-11
172,32,-3,-8,196,-118,-203,5542,-4755,-11
176,31,-3,-9,196,-118,-203,5542,-4755,-11
180,31,-3,-9,197,-93,-207,5567,-4775,-11
184,31,-3,-8,197,-93,-207,5562,-4775,-11
188,31,-3,-8,199,-66,-211,5557,-4740,-11
192,31,-3,-8,199,-66,-211,5542,-4735,-11
196,30,-1,-8,199,-40,-215,5542,-4735,-11
200,30,-1,-8,199,-40,-215,5547,-4735,-11
204,30,-1,-8,199,-14,-219,5522,-4745,-11
208,30,-1,-8,199,-14,-219,5542,-4765,-11
212,30,-1,-8,198,13,-221,5557,-4715,-11
216,29,-1,-7,198,13,-221,5557,-4715,-11
220,29,-1,-7,198,39,-223,5567,-4720,-11
224,28,-1,-7,198,39,-223,5547,-4730,-11
228,28,-1,-7,197,65,-225,5547,-4677,-11
232,28,-1,-7,197,65,-225,5562,-4710,-11
236,27,-1,-6,197,89,-226,5562,-4710,-11
240,27,-1,-6,197,89,-226,5527,-4715,-11
244,29,-1,-7,196,113,-227,5572,-4705,-10
248,29,-1,-7,196,113,-227,5582,-4692,-11
2,29,-1,-7,194,136,-228,5582,-4692,-11
6,30,-1,-6,194,136,-228,5562,-4607,-10
10,30,-1,-6,192,159,-229,5562,-4607,-10
14,29,-1,-6,192,159,-229,5542,-4607,-10
18,29,-1,-6,189,182,-230,5597,-4602,-10
22,28,-1,-5,189,182,-230,5557,-4627,-10
26,28,-1,-5,186,204,-230,5557,-4627,-10
30,28,-1,-5,186,204,-230,5582,-4637,-10
34,29,-1,-6,183,225,-230,5577,-4560,-10
38,29,-1,-6,183,225,-230,5572,-4597,-10
42,29,-1,-5,181,245,-230,5592,-4545,-10
46,29,-1,-5,181,245,-230,5572,-4572,-10
50,29,-1,-5,180,265,-230,5572,-4572,-10
54,28,-1,-4,180,265,-230,5602,-4587,-10
58,28,-1,-4,178,284,-229,5577,-4555,-10
62,28,-2,-4,178,284,-229,5582,-4515,-10
66,28,-2,-4,176,303,-230,5607,-4495,-9
70,28,-2,-4,176,303,-230,5607,-4495,-9
74,28,-2,-5,173,321,-230,5592,-4525,-9
78,28,-2,-5,173,321,-230,5592,-4520,-9
82,30,-2,-5,170,338,-231,5597,-4545,-9
86,30,-2,-5,170,338,-231,5627,-4540,-9
90,30,-2,-5,167,355,-232,5627,-4540,-9
94,30,-2,-4,167,355,-232,5592,-4530,-9
98,30,-2,-4,163,372,-233,5607,-4505,-9
102,30,-2,-4,163,372,-233,5617,-4495,-9
106,30,-2,-4,158,389,-234,5642,-4495,-9
110,31,-2,-5,158,389,-234,5642,-4495,-9
114,31,-2,-5,153,406,-236,5642,-4495,-9
118,31,-2,-5,153,406,-236,5582,-4450,-9
122,32,-2,-5,148,423,-238,5657,-4427,-9
126,32,-2,-5,148,423,-238,5657,-4427,-9
130,32,-1,-5,143,440,-240,5602,-4440,-8
134,32,-1,-5,143,440,-240,5602,-4440,-8
138,32,-1,-5,139,458,-242,5667,-4417,-8
142,31,-1,-4,139,458,-242,5607,-4377,-8
146,31,-1,-4,136,475,-243,5652,-4387,-8
150,31,0,-4,136,475,-243,5652,-4387,-8
154,31,0,-4,133,493,-244,5617,-4412,-8
158,31,0,-4,133,493,-244,5682,-4392,-8
162,32,-1,-3,130,509,-244,5627,-4387,-8
166,32,-1,-3,130,509,-244,5647,-4382,-8
170,32,-1,-3,128,526,-244,5632,-4367,-7
174,32,-1,-3,128,526,-244,5632,-4367,-7
179,32,-1,-3,126,542,-244,5612,-4362,-8
183,32,0,-2,126,557,-243,5647,-4322,-7
187,32,0,-2,123,557,-243,5622,-4317,-7
191,32,0,-2,123,571,-242,5662,-4300,-7
195,32,0,-2,121,571,-242,5662,-4300,-7
199,32,0,-2,121,585,-241,5637,-4312,-7
203,31,0,-1,119,585,-241,5607,-4312,-7
207,31,0,-1,117,598,-239,5647,-4300,-7
211,31,-2,-2,117,598,-239,5642,-4290,-6
215,31,-2,-2,114,611,-238,5642,-4290,-6
219,29,-1,-1,114,611,-238,5597,-4260,-7
223,29,-1,-1,112,623,-237,5617,-4220,-6
227,29,-1,-1,112,623,-237,5592,-4255,-6
231,28,-1,-2,109,635,-236,5562,-4275,-6
235,28,-1,-2,109,635,-236,5562,-4275,-6
239,30,-1,-2,107,647,-236,5562,-4275,-6
243,30,-1,-2,107,647,-236,5607,-4245,-6
247,30,-1,-2,104,659,-235,5542,-4230,-6
2,32,-1,-2,104,659,-235,5542,-4230,-6
6,32,-1,-2,100,671,-236,5567,-4307,-6
10,32,-1,-2,100,671,-236,5567,-4307,-6
14,32,-1,-2,96,684,-236,5572,-4240,-6
18,32,-1,-2,96,684,-236,5557,-4230,-5
22,31,-2,-1,91,696,-237,5522,-4235,-5
26,31,-2,-1,91,696,-237,5522,-4235,-5
30,29,-2,-1,85,709,-238,5572,-4172,-5
34,29,-2,-1,85,709,-238,5522,-4185,-5
38,29,-2,-1,78,720,-240,5542,-4147,-5
42,30,-2,0,78,720,-240,5502,-4162,-5
46,30,-2,0,70,732,-241,5527,-4127,-5
50,31,-2,0,70,732,-241,5527,-4127,-5
54,31,-2,0,61,743,-243,5497,-4147,-4
58,31,-2,0,61,743,-243,5557,-4167,-4
62,31,-2,0,51,753,-245,5475,-4180,-4
66,31,-2,0,51,753,-245,5470,-4147,-4
70,31,-2,2,40,763,-248,5470,-4147,-4
74,31,-2,2,40,763,-248,5475,-4132,-4
78,29,-1,3,28,771,-251,5482,-4102,-4
82,29,-1,3,28,771,-251,5465,-4107,-4
86,29,-1,3,16,778,-254,5455,-4077,-4
90,30,-1,3,16,778,-254,5455,-4077,-4
94,30,-1,3,3,784,-256,5455,-4077,-4
98,30,-1,3,3,784,-256,5445,-4057,-3
102,30,-1,3,-10,788,-258,5420,-4067,-3
106,30,-1,3,-10,788,-258,5430,-4052,-3
110,32,-2,3,-23,792,-260,5440,-4057,-3
114,32,-2,3,-23,792,-260,5440,-4057,-3
118,33,-3,4,-36,795,-262,5400,-4035,-3
122,33,-3,4,-36,795,-262,5405,-4035,-2
126,33,-3,4,-50,796,-264,5405,-4035,-2
130,32,-3,4,-50,796,-264,5390,-4040,-2
134,32,-3,4,-65,798,-268,5390,-4040,-2
138,32,-4,5,-65,798,-268,5390,-4040,-2
142,32,-4,5,-80,799,-272,5395,-3975,-2
146,32,-4,5,-80,799,-272,5395,-4020,-2
150,32,-3,4,-95,799,-278,5395,-4020,-2
154,32,-3,4,-95,799,-278,5335,-4005,-2
158,32,-3,4,-110,799,-283,5345,-3950,-2
162,32,-3,4,-110,799,-283,5335,-3930,-1
166,32,-3,4,-126,799,-288,5275,-3930,-1
170,33,-4,4,-126,799,-288,5275,-3970,-1
174,33,-4,4,-142,799,-294,5275,-3970,-1
178,33,-4,5,-142,799,-294,5285,-3935,-1
182,33,-4,5,-157,799,-300,5265,-3975,-1
186,32,-4,5,-157,799,-300,5250,-4057,-1
190,32,-4,5,-173,798,-307,5240,-3925,-1
194,32,-4,5,-173,798,-307,5240,-3925,-1
198,32,-4,6,-190,797,-315,5235,-3925,-1
202,32,-4,6,-190,797,-315,5210,-3907,0
206,32,-4,6,-208,795,-323,5230,-3950,0
210,32,-4,6,-208,795,-323,5195,-3887,0
214,32,-4,6,-227,793,-331,5195,-3887,0
218,32,-4,6,-227,793,-331,5195,-3887,0
222,32,-4,6,-246,791,-339,5190,-3877,0
226,32,-4,7,-246,791,-339,5122,-3882,0
230,32,-4,7,-265,788,-347,5165,-3862,0
234,32,-4,7,-265,788,-347,5137,-3852,0
238,33,-4,8,-285,785,-355,5137,-3852,0
242,33,-4,8,-285,785,-355,5062,-3872,0
246,33,-3,8,-305,780,-364,5097,-3842,1
1,33,-3,8,-305,780,-364,5097,-3842,1
5,33,-3,8,-325,775,-372,5097,-3847,1
9,33,-3,7,-325,775,-372,5097,-3847,1
13,33,-3,7,-344,770,-379,5017,-3792,1
17,34,-3,7,-344,770,-379,5047,-3847,1
21,34,-3,7,-362,766,-386,4987,-3787,1
25,35,-4,7,-362,766,-386,4987,-3787,1
29,35,-4,7,-381,761,-393,5007,-3775,2
33,35,-4,7,-381,761,-393,5007,-3745,2
37,34,-4,7,-399,757,-400,4982,-3817,2
41,34,-4,7,-399,757,-400,4962,-3715,2
45,32,-3,7,-418,753,-407,4937,-3787,2
49,32,-3,7,-418,753,-407,4937,-3787,2
53,32,-3,7,-437,748,-414,4932,-3760,2
57,32,-3,7,-437,748,-414,4902,-3760,2
61,32,-3,7,-457,745,-422,4862,-3725,2
65,31,-2,7,-457,745,-422,4882,-3705,2
69,31,-2,7,-476,741,-428,4882,-3705,2
73,31,-2,7,-476,741,-428,4882,-3705,2
77,33,-2,7,-495,738,-434,4872,-3735,2
81,33,-2,7,-495,738,-434,4820,-3720,2
85,32,-2,8,-513,734,-440,4755,-3670,3
89,32,-2,8,-513,734,-440,4790,-3675,3
93,32,-2,8,-531,730,-445,4790,-3675,3
97,33,-1,10,-531,730,-445,4775,-3670,3
101,33,-1,10,-549,726,-449,4765,-3700,3
105,35,-1,8,-549,726,-449,4805,-3680,3
109,35,-1,8,-567,721,-453,4735,-3680,3
113,35,-1,8,-567,721,-453,4735,-3680,3
117,36,0,9,-585,715,-456,4730,-3680,3
121,36,0,9,-585,715,-456,4715,-3660,4
125,36,0,9,-602,709,-458,4715,-3660,4
129,36,0,9,-602,709,-458,4695,-3690,4
133,36,0,10,-620,702,-459,4695,-3690,4
137,36,0,10,-620,702,-459,4690,-3675,4
141,36,0,10,-638,695,-459,4655,-3670,4
145,36,-1,11,-638,695,-459,4670,-3655,4
149,36,-1,11,-655,687,-460,4670,-3655,4
153,36,0,11,-655,687,-460,4640,-3670,4
157,36,0,11,-673,678,-460,4595,-3695,4
161,36,0,11,-673,678,-460,4535,-3670,4
165,36,0,11,-690,668,-460,4530,-3642,4
169,36,0,11,-690,668,-460,4535,-3665,5
173,38,0,12,-707,658,-460,4535,-3665,5
177,38,0,12,-707,658,-460,4545,-3700,5
181,38,0,12,-725,647,-460,4487,-3685,4
185,40,-1,13,-725,647,-460,4487,-3685,5
189,40,-1,13,-743,635,-459,4462,-3665,5
193,42,-1,13,-743,635,-459,4462,-3665,5
197,42,-1,13,-761,623,-459,4462,-3665,5
201,42,-1,13,-761,623,-459,4447,-3710,5
205,40,0,13,-779,610,-458,4367,-3760,5
209,40,0,13,-779,610,-458,4442,-3725,5
213,38,0,12,-797,597,-457,4382,-3735,5
217,38,0,12,-797,597,-457,4382,-3735,5
221,38,0,12,-815,584,-457,4367,-3760,5
225,38,0,12,-815,584,-457,4382,-3725,5
229,38,0,12,-833,570,-456,4367,-3755,5
233,38,-1,14,-833,570,-456,4352,-3720,6
237,38,-1,14,-850,557,-455,4352,-3720,6
241,38,0,14,-850,557,-455,4352,-3775,6
245,38,0,14,-868,544,-454,4352,-3787,5
0,38,0,14,-868,544,-454,4302,-3735,6
4,36,0,14,-886,529,-454,4302,-3775,6
8,36,0,14,-886,529,-454,4302,-3775,6
12,35,0,13,-904,514,-453,4262,-3770,6
16,35,0,13,-904,514,-453,4232,-3765,6
20,35,0,13,-921,500,-452,4257,-3797,6
24,33,0,13,-921,500,-452,4257,-3797,6
28,33,0,13,-938,485,-452,4252,-3822,6
32,33,0,12,-938,485,-452,4257,-3765,6
36,33,0,12,-954,471,-451,4227,-3750,6
40,33,0,12,-954,471,-451,4237,-3792,6
44,32,0,12,-969,458,-450,4217,-3827,6
48,32,0,12,-969,458,-450,4217,-3827,6
52,32,0,11,-984,445,-449,4170,-3847,6
56,32,0,11,-984,445,-449,4180,-3867,6
60,32,0,11,-999,433,-449,4170,-3867,6
64,33,0,12,-999,433,-449,4145,-3867,6
68,33,0,12,-1013,422,-449,4140,-3852,7
72,34,0,12,-1013,422,-449,4140,-3852,7
76,34,0,12,-1028,411,-449,4125,-3925,6
80,33,0,12,-1028,411,-449,4080,-3872,7
84,33,0,12,-1043,400,-449,4110,-3930,7
88,33,0,12,-1043,400,-449,4090,-3955,7
92,33,0,12,-1058,390,-449,4090,-3955,7
96,33,0,12,-1058,390,-449,4090,-3940,7
100,34,1,12,-1073,380,-448,4090,-3980,7
104,34,1,12,-1073,380,-448,4050,-4005,7
108,34,1,12,-1088,371,-448,4050,-4015,7
112,34,2,11,-1088,371,-448,4050,-4015,7
116,34,2,11,-1102,362,-446,4030,-4025,7
120,33,2,12,-1102,362,-446,4065,-4052,7
124,33,2,12,-1117,354,-444,4015,-4047,7
128,33,2,12,-1117,354,-444,4020,-4020,7
132,31,3,12,-1131,345,-441,4020,-4020,7
136,31,3,12,-1131,345,-441,4015,-4047,7
140,35,3,13,-1146,336,-437,4005,-4072,7
144,35,3,13,-1146,336,-437,3995,-4142,7
148,35,3,13,-1160,327,-433,3995,-4142,7
152,34,3,14,-1160,327,-433,3990,-4142,7
156,34,3,14,-1173,318,-427,3985,-4142,7
160,31,3,13,-1173,318,-427,3955,-4157,7
164,31,3,13,-1185,308,-422,3955,-4190,7
168,31,3,13,-1185,308,-422,3965,-4185,7
172,32,4,13,-1197,297,-416,3965,-4185,7
176,32,4,13,-1197,297,-416,3955,-4220,7
180,35,5,14,-1209,287,-409,3940,-4220,7
184,35,5,14,-1209,287,-409,3930,-4265,7
188,35,5,14,-1219,276,-402,3910,-4260,7
192,35,5,14,-1219,276,-402,3905,-4322,8
196,35,5,14,-1229,264,-393,3905,-4322,8
200,34,5,14,-1229,264,-393,3940,-4312,7
204,34,5,14,-1238,252,-384,3910,-4382,7
208,34,6,15,-1238,252,-384,3940,-4402,7
212,34,6,15,-1247,241,-375,3915,-4440,7
216,34,6,15,-1247,241,-375,3915,-4440,7
220,34,5,15,-1256,228,-365,3915,-4422,7
224,34,5,15,-1256,228,-365,3900,-4440,7
228,33,7,14,-1263,214,-355,3885,-4500,7
232,33,7,14,-1263,214,-355,3862,-4505,8
236,33,7,14,-1269,200,-343,3862,-4505,8
240,32,9,17,-1269,200,-343,3915,-4515,7
244,32,9,17,-1274,186,-331,3905,-4540,7
248,33,8,17,-1274,186,-331,3852,-4602,7
2,33,8,17,-1277,170,-316,3827,-4637,7
6,33,8,17,-1277,170,-316,3827,-4637,7
10,31,5,15,-1280,153,-302,3875,-4657,7
14,31,5,15,-1280,153,-302,3880,-4622,7
18,30,6,17,-1281,136,-288,3870,-4760,7
22,30,6,17,-1281,136,-288,3870,-4760,7
26,28,6,16,-1282,119,-276,3827,-4692,7
30,28,6,16,-1282,119,-276,3827,-4692,7
34,28,6,16,-1283,101,-263,3847,-4700,7
38,28,6,16,-1283,101,-263,3852,-4815,7
42,28,6,16,-1284,83,-251,3827,-4775,7
46,31,6,19,-1284,83,-251,3827,-4775,7
50,31,6,19,-1284,64,-239,3837,-4847,7
54,31,6,19,-1284,64,-239,3885,-4800,7
58,29,6,17,-1283,44,-227,3895,-4892,7
62,29,6,17,-1283,44,-227,3837,-4892,7
66,28,5,17,-1280,22,-216,3885,-4902,7
70,28,5,17,-1280,22,-216,3885,-4902,7
74,28,5,17,-1277,1,-206,3857,-4965,7
78,28,4,16,-1277,1,-206,3862,-4980,7
82,28,4,16,-1273,-19,-196,3880,-4970,7
86,30,6,17,-1273,-19,-196,3930,-4995,7
90,30,6,17,-1270,-40,-187,3930,-4995,7
94,30,6,17,-1270,-40,-187,3875,-5040,6
98,28,4,17,-1266,-61,-178,3905,-5085,7
102,28,4,17,-1266,-61,-178,3875,-5107,7
106,26,5,16,-1263,-82,-170,3857,-5142,7
110,26,5,16,-1263,-82,-170,3857,-5142,7
114,26,5,16,-1260,-103,-163,3890,-5177,7
118,26,4,16,-1260,-103,-163,3875,-5225,6
122,26,4,16,-1258,-123,-157,3935,-5192,6
126,29,-1,14,-1258,-123,-157,3920,-5250,6
130,29,-1,14,-1256,-143,-152,3920,-5250,6
134,29,5,16,-1256,-143,-152,3940,-5245,6
138,29,5,16,-1253,-161,-150,3920,-5300,6
142,29,5,16,-1253,-161,-150,3940,-5290,6
146,29,3,15,-1248,-180,-148,3940,-5290,6
150,29,3,15,-1248,-180,-148,3935,-5320,6
154,30,4,17,-1241,-198,-146,3935,-5320,6
158,30,4,17,-1241,-198,-146,3950,-5412,6
162,30,4,17,-1234,-216,-145,3985,-5377,6
166,30,5,16,-1234,-216,-145,3990,-5427,6
170,30,5,16,-1226,-234,-143,3990,-5427,6
174,27,3,14,-1226,-234,-143,3975,-5412,5
178,27,3,14,-1217,-251,-141,4020,-5447,5
182,27,3,14,-1217,-251,-141,3975,-5452,5
186,29,1,15,-1209,-268,-140,4020,-5515,5
190,29,1,15,-1209,-268,-140,4005,-5520,5
194,27,0,14,-1201,-285,-141,4005,-5520,5
198,27,0,14,-1201,-285,-141,4020,-5565,5
202,27,0,14,-1193,-300,-143,4000,-5540,5
206,29,0,15,-1193,-300,-143,4075,-5595,5
210,29,0,15,-1185,-314,-147,4015,-5595,5
215,30,1,16,-1185,-314,-147,4015,-5595,5
219,30,1,16,-1177,-330,-151,4055,-5632,5
223,30,1,16,-1177,-330,-151,4080,-5627,4
227,31,0,15,-1169,-345,-156,4065,-5612,5
231,31,0,15,-1169,-345,-156,4075,-5657,4
235,33,0,16,-1160,-361,-162,4075,-5657,4
239,33,0,16,-1160,-361,-162,4095,-5677,4
243,35,-1,16,-1150,-376,-170,4100,-5692,4
247,35,-1,16,-1150,-376,-170,4160,-5692,4
2,35,-1,16,-1140,-392,-178,4165,-5702,4
6,37,-1,18,-1140,-392,-178,4165,-5702,4
